Pathway,Pathway Name,Metabolite,SMILES,inchikey,inchikey_wo_last
map00906,Carotenoid biosynthesis,C15859,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CCCC(C)(C)O)C(C)(C)CCC1,DROCAXVXABCPBS-BXJPXMKJSA-N,DROCAXVXABCPBS-BXJPXMKJSA-
map00906,Carotenoid biosynthesis,C15860,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(C)/C=C/CC(C)(C)O)C(C)(C)CCC1,JLURGIFQNZBRAB-CJXMTMHDSA-N,JLURGIFQNZBRAB-CJXMTMHDSA-
map00906,Carotenoid biosynthesis,C15861,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CCCC(C)(C)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(C)(C)CCC1,WWXDXMCAUBHMOT-JBFWJIDASA-N,WWXDXMCAUBHMOT-JBFWJIDASA-
map00906,Carotenoid biosynthesis,C15864,*C(=O)OC[C@H]1O[C@@H](OC(C)(C)CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)[C@H](O)[C@@H](O)[C@@H]1O,,
map00906,Carotenoid biosynthesis,C15867,CC(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CCC=C(C)C,OCMSUPSDVXKDFY-FQMRBFJQSA-N,OCMSUPSDVXKDFY-FQMRBFJQSA-
map00906,Carotenoid biosynthesis,C15874,CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(C)/C=C/CC(C)(C)O,YNXUITAACINYQG-VWQKURAKSA-N,YNXUITAACINYQG-VWQKURAKSA-
map00906,Carotenoid biosynthesis,C15877,COC(C)(C)C/C=C/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CCC=C(C)C,OCDSWQXGIQUZCF-AGVJHCIFSA-N,OCDSWQXGIQUZCF-AGVJHCIFSA-
map00906,Carotenoid biosynthesis,C15878,COC(C)(C)C/C=C/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CCCC(C)(C)O,CGEVWQFVGBQXOA-WQMGISBJSA-N,CGEVWQFVGBQXOA-WQMGISBJSA-
map00906,Carotenoid biosynthesis,C15879,COC(C)(C)C/C=C/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(C)/C=C/CC(C)(C)O,SSZVJOJPPUPCBF-JARCNSDHSA-N,SSZVJOJPPUPCBF-JARCNSDHSA-
map00906,Carotenoid biosynthesis,C15881,COC(C)(C)C/C=C/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(C)/C=C/CC(C)(C)OC,VAZQBTJCYODOSV-HZUCFJANSA-N,VAZQBTJCYODOSV-HZUCFJANSA-
map00906,Carotenoid biosynthesis,C15884,COC(C)(C)C/C=C/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(C)/C=C/C(=O)C(C)(C)OC,AUIMFBMJZYMMRO-MRLRKSOKSA-N,AUIMFBMJZYMMRO-MRLRKSOKSA-
map00906,Carotenoid biosynthesis,C15885,COC(C)(C)C(=O)/C=C/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(C)/C=C/C(=O)C(C)(C)OC,MNKGOUOMGDXWPK-YDDLGYPNSA-N,MNKGOUOMGDXWPK-YDDLGYPNSA-
map00906,Carotenoid biosynthesis,C15886,COC(C)(C)CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CCC=C(C)C,DNWNJIQHOASZFU-VDCOAXMOSA-N,DNWNJIQHOASZFU-VDCOAXMOSA-
map00906,Carotenoid biosynthesis,C15887,COC(C)(C)CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CCCC(C)(C)O,HZZSQEYTDMZTNV-LPPVHDQUSA-N,HZZSQEYTDMZTNV-LPPVHDQUSA-
map00906,Carotenoid biosynthesis,C15888,COC(C)(C)CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CCCC(C)(C)OC,LCTIOHZQWXQPIB-VYCPWLLESA-N,LCTIOHZQWXQPIB-VYCPWLLESA-
map00906,Carotenoid biosynthesis,C15892,CC(C)=CCC/C(C)=C/CC/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CCCC(C)(C)O,IWZRTQIXVDXLNL-PZKADDIDSA-N,IWZRTQIXVDXLNL-PZKADDIDSA-
map00906,Carotenoid biosynthesis,C15895,COC(C)(C)CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(\C)CC/C=C(\C)CCC=C(C)C,IUUXWKRRZDDNQG-JLKFYMEISA-N,IUUXWKRRZDDNQG-JLKFYMEISA-
map00906,Carotenoid biosynthesis,C15898,CC(C)=CCC/C(C)=C/CC/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(C)/C=C/CC(C)(C)O,IKOGZSUEGBDVQU-XZXJNJSQSA-N,IKOGZSUEGBDVQU-XZXJNJSQSA-
map00906,Carotenoid biosynthesis,C15900,COC(C)(C)C/C=C/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(\C)CC/C=C(\C)CCC=C(C)C,FJOCMTHZSURUFA-AXYGSFPTSA-N,FJOCMTHZSURUFA-AXYGSFPTSA-
map00906,Carotenoid biosynthesis,C15902,COC(C)(C)C/C=C/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(\C)CC/C=C(\C)CCCC(C)(C)O,RCMFBNYLAQKETI-NMLMZKLPSA-N,RCMFBNYLAQKETI-NMLMZKLPSA-
map00906,Carotenoid biosynthesis,C15903,COC(C)(C)C(=O)/C=C/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(\C)CC/C=C(\C)CCC=C(C)C,ZQFURSYWJPLAJR-FZFXUSNISA-N,ZQFURSYWJPLAJR-FZFXUSNISA-
map00906,Carotenoid biosynthesis,C15905,COC(C)(C)C(=O)/C=C/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(\C)CC/C=C(\C)CCCC(C)(C)O,RUIGAJAIJJUKFM-PZWPVEARSA-N,RUIGAJAIJJUKFM-PZWPVEARSA-
map00906,Carotenoid biosynthesis,C15908,CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/c1c(C)ccc(C)c1C,VJASLAGEYVTOGS-IQAIWTHGSA-N,VJASLAGEYVTOGS-IQAIWTHGSA-
map00906,Carotenoid biosynthesis,C15911,CC(/C=C/C=C(C)/C=C/C=C(\C)CCCC(C)(C)O)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\c1c(C)ccc(C)c1C,RIDGLTKNIODKLC-YWCRMUQNSA-N,RIDGLTKNIODKLC-YWCRMUQNSA-
map00906,Carotenoid biosynthesis,C15914,CC(/C=C/C=C(C)/C=C/C=C(\C)CCCC(C)(C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\c1c(C)ccc(C)c1C,GYOAOIUWKMSJGW-SAGFKILGSA-N,GYOAOIUWKMSJGW-SAGFKILGSA-
map00906,Carotenoid biosynthesis,C15917,*C(=O)OC[C@H]1O[C@@H](OC(C)(C)CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/c2c(C)ccc(C)c2C)[C@H](O)[C@@H](O)[C@@H]1O,,
map00906,Carotenoid biosynthesis,C15935,CO[C@@H]1[C@H](O[C@@H](/C=C/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)O)O[C@@H](C)[C@@H](OC)[C@H]1O,BLYISYDKTSMYSK-GKZFAFHHSA-N,BLYISYDKTSMYSK-GKZFAFHHSA-
map00906,Carotenoid biosynthesis,C15937,CO[C@@H]1[C@H](O[C@@H](/C=C/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C[C@@H](O)CC2(C)C)C(C)(C)O)O[C@@H](C)[C@@H](OC)[C@H]1O,YNIWMLHSONPLJN-DKXBYFALSA-N,YNIWMLHSONPLJN-DKXBYFALSA-
map00906,Carotenoid biosynthesis,C15940,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(C)/C=C/[C@H](O[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O)C(C)(C)O)C(C)(C)CCC1,LQRQZOJVMFJJLX-LJSSMQLHSA-N,LQRQZOJVMFJJLX-LJSSMQLHSA-
map00906,Carotenoid biosynthesis,C15941,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(C)/C=C/[C@H](O[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O)C(C)(C)O)C(C)(C)C[C@H](O)C1,MUCOHWBULSBLLZ-HWEUHJRUSA-N,MUCOHWBULSBLLZ-HWEUHJRUSA-
map00906,Carotenoid biosynthesis,C15942,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(C)/C=C/[C@H](O[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O)C(C)(C)O)C(C)(C)C[C@H](O)C1=O,GYSHFNPXXPCKGU-HSODLQDZSA-N,GYSHFNPXXPCKGU-HSODLQDZSA-
map00906,Carotenoid biosynthesis,C15943,CC(/C=C/C=C(C)/C=C/c1c(C)ccc(C)c1C)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\c1c(C)ccc(C)c1C,ZCIHMQAPACOQHT-YSEOPJLNSA-N,ZCIHMQAPACOQHT-YSEOPJLNSA-
map00906,Carotenoid biosynthesis,C15965,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C(=O)CCC2(C)C)C(C)(C)C[C@H](O)C1,ZRCXVNZZDQGBQT-BANQPSJHSA-N,ZRCXVNZZDQGBQT-BANQPSJHSA-
map00906,Carotenoid biosynthesis,C15966,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C(=O)[C@@H](O)CC2(C)C)C(C)(C)CCC1,DFNMSBYEEKBETA-JZLJSYQFSA-N,DFNMSBYEEKBETA-JZLJSYQFSA-
map00906,Carotenoid biosynthesis,C15967,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C(=O)[C@@H](O)CC2(C)C)C(C)(C)CCC1=O,OOUTWVMJGMVRQF-NWYYEFBESA-N,OOUTWVMJGMVRQF-NWYYEFBESA-
map00906,Carotenoid biosynthesis,C15968,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C(=O)[C@@H](O)CC2(C)C)C(C)(C)C[C@H](O)C1,YECXHLPYMXGEBI-ZNQVSPAOSA-N,YECXHLPYMXGEBI-ZNQVSPAOSA-
map00906,Carotenoid biosynthesis,C15969,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC2(C)C)C(C)(C)C[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C1,DHNSFMNURMJEQV-OIBMWOCGSA-N,DHNSFMNURMJEQV-OIBMWOCGSA-
map00906,Carotenoid biosynthesis,C15970,CC1=CC(=O)CC(C)(C)[C@@]1(O)/C=C/C(C)=C\C(=O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,HLVPIMVSSMJFPS-VTEUUMMASA-N,HLVPIMVSSMJFPS-VTEUUMMASA-
map00906,Carotenoid biosynthesis,C15971,CC(=C/C(=O)O)/C=C/[C@]1(O)[C@@]2(C)CO[C@]1(C)C[C@@H](O)C2,XIVFQYWMMJWUCD-VSTJRZLJSA-N,XIVFQYWMMJWUCD-VSTJRZLJSA-
map00906,Carotenoid biosynthesis,C15981,CC1=C[C@H](O)CC(C)(C)C1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,ORAKUVXRZWMARG-DWADUKLPSA-N,ORAKUVXRZWMARG-DWADUKLPSA-
map00906,Carotenoid biosynthesis,C15982,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C[C@@H](OC3O[C@H](COC(=O)CCCCC(C)C)[C@@H](O)[C@H](O)[C@H]3O)CC2(C)C)C(C)(C)CCC1,WTLSTVUGHKXZSW-DLXZQCMGSA-N,WTLSTVUGHKXZSW-DLXZQCMGSA-
map00906,Carotenoid biosynthesis,C15983,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C[C@@H](OC3O[C@H](COC(=O)CCCCC(C)C)[C@@H](O)[C@H](O)[C@H]3O)CC2(C)C)C(C)(C)C[C@H](O)C1,BSSVUIBSWFPFAZ-SDXNFZMSSA-N,BSSVUIBSWFPFAZ-SDXNFZMSSA-
map00906,Carotenoid biosynthesis,C15984,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C[C@@H](OC3O[C@H](COC(=O)CCCCC(C)C)[C@@H](O)[C@H](O)[C@H]3O)CC2(C)C)C(C)(C)C[C@H](OC2O[C@H](COC(=O)CCCCC(C)C)[C@@H](O)[C@H](O)[C@H]2O)C1,ZYYDXCYBBKREKA-VIKMFZHKSA-N,ZYYDXCYBBKREKA-VIKMFZHKSA-
map00906,Carotenoid biosynthesis,C16144,CC(C)=CCC/C(C)=C/CC/C(C)=C/C=C\C=C(/C)CC/C=C(\C)CCC=C(C)C,NXJJBCPAGHGVJC-LIKFLUFESA-N,NXJJBCPAGHGVJC-LIKFLUFESA-
map00906,Carotenoid biosynthesis,C16145,CC(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(\C)CCC=C(C)C,FPSYVUBUILNSRF-MQMKOTMBSA-N,FPSYVUBUILNSRF-MQMKOTMBSA-
map00906,Carotenoid biosynthesis,C16146,CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)C(=O)O,NXJSQJIGCCIMAE-ORIYTCASSA-N,NXJSQJIGCCIMAE-ORIYTCASSA-
map00906,Carotenoid biosynthesis,C16147,CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)C(=O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,ZBQZCMIYCTXPBB-GQBMLQGDSA-N,ZBQZCMIYCTXPBB-GQBMLQGDSA-
map00906,Carotenoid biosynthesis,C16148,CCC(C)CCCCCCCCCCC(=O)OC[C@H]1O[C@@H](OC(=O)/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(\C)CCC=C(C)C)[C@H](O)[C@@H](O)[C@@H]1O,PDOUICUKTQRPHO-MENSNCDRSA-N,PDOUICUKTQRPHO-MENSNCDRSA-
map00906,Carotenoid biosynthesis,C16270,CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C=O)\C=C\C=C(C)\C=C\C=C(/C)CCCC(C)(C)O,GOJQFVQXKNNAAY-XQHLYSSHSA-N,GOJQFVQXKNNAAY-XQHLYSSHSA-
map00906,Carotenoid biosynthesis,C16271,CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C=O)\C=C\C=C(C)\C=C\C=C(/C)CCCC(C)(C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,KMCAYUSNEOYNIP-GFHGTIOLSA-N,KMCAYUSNEOYNIP-GFHGTIOLSA-
map00906,Carotenoid biosynthesis,C16274,CC(/C=C/C=C(C)/C=C/C=C(C)/C=C/[C@H](O)C(C)(C)O)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C=C(C)\C=C\[C@H](O)C(C)(C)O,FREWEFHGNSZGSU-WICQBGSZSA-N,FREWEFHGNSZGSU-WICQBGSZSA-
map00906,Carotenoid biosynthesis,C16275,CC(/C=C/C=C(C)/C=C/C=C(C)/C=C/[C@H](O[C@@H]1O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]1O)C(C)(C)O)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C=C(C)\C=C\[C@H](O[C@@H]1O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]1O)C(C)(C)O,ZYYNEJWFGGVJQZ-ASFDWNNCSA-N,ZYYNEJWFGGVJQZ-ASFDWNNCSA-
map00906,Carotenoid biosynthesis,C16276,CC1=CCCC(C)(C)C1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1C(C)=CCCC1(C)C,QABFXOMOOYWZLZ-JLTXGRSLSA-N,QABFXOMOOYWZLZ-JLTXGRSLSA-
map00906,Carotenoid biosynthesis,C16277,COC(C)(C)CCC(=O)/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CCC=C(C)C,KAWQESUNKWSPBA-NMWBISKFSA-N,KAWQESUNKWSPBA-NMWBISKFSA-
map00906,Carotenoid biosynthesis,C16278,COC(C)(C)CCC(=O)/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)C(=O)CCC(C)(C)OC,YYCQFETXOGJFMD-IDPZBRFSSA-N,YYCQFETXOGJFMD-IDPZBRFSSA-
map00906,Carotenoid biosynthesis,C16279,COC(C)(C)CCC(=O)/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,VOXGPKABGLVWPB-XBIRMVLJSA-N,VOXGPKABGLVWPB-XBIRMVLJSA-
map00906,Carotenoid biosynthesis,C16280,COC(C)(C)CCC(=O)/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/c1ccc(C)c(C)c1C,FSQZIFSGNDUYRQ-TYKRLFMMSA-N,FSQZIFSGNDUYRQ-TYKRLFMMSA-
map00906,Carotenoid biosynthesis,C16282,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C[C@@H](O)[C@H](O)C2(C)C)C(C)(C)C[C@H](O)C1,PKHJWTKRKQNNJE-RJLXQHJHSA-N,PKHJWTKRKQNNJE-RJLXQHJHSA-
map00906,Carotenoid biosynthesis,C16284,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C[C@@H](O)[C@H](O)C2(C)C)C(C)(C)[C@@H](O)[C@H](O)C1,JVPASJUYZJKFHY-HWFHZMFDSA-N,JVPASJUYZJKFHY-HWFHZMFDSA-
map00906,Carotenoid biosynthesis,C16291,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(\C)CCC2=C(C)CCCC2(C)C)C(C)(C)CCC1,ZWHNFQQCBBBUHX-RQJQFHIYSA-N,ZWHNFQQCBBBUHX-RQJQFHIYSA-
map00906,Carotenoid biosynthesis,C16340,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/c2c(C)ccc(C)c2C)C(C)(C)CCC1,NMMZEYGYFYIADS-FOHJNKRASA-N,NMMZEYGYFYIADS-FOHJNKRASA-
map00906,Carotenoid biosynthesis,C16486,*C(=O)O[C@H]1CC(C)(C)C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C(=O)[C@@H](OC(*)=O)CC2(C)C)=C(C)C1=O,,
map00906,Carotenoid biosynthesis,C18036,CC1(C)CCCC2=C1[C@H]1OC(=O)/C(=C/O)[C@H]1C2,UTOQMVIHBGIRGU-DTHKZTQTSA-N,UTOQMVIHBGIRGU-DTHKZTQTSA-
map00906,Carotenoid biosynthesis,C18037,CC1=C[C@H](O/C=C2/C(=O)O[C@@H]3C4=C(CCCC4(C)C)C[C@H]23)OC1=O,QXTUQXRFEBHUBA-DYLOANJQSA-N,QXTUQXRFEBHUBA-DYLOANJQSA-
map00906,Carotenoid biosynthesis,C19759,CC(C)=CCC/C(C)=C/C=C\C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(/C)CC/C=C(\C)CCC=C(C)C,ATCICVFRSJQYDV-IFJQPPEWSA-N,ATCICVFRSJQYDV-IFJQPPEWSA-
map00906,Carotenoid biosynthesis,C19764,CC(C)=CCC/C(C)=C/CC/C(C)=C\C=C\C(C)=C\C=C/C=C(C)/C=C/C=C(/C)CC/C=C(\C)CCC=C(C)C,BIWLELKAFXRPDE-LMARSQGMSA-N,BIWLELKAFXRPDE-LMARSQGMSA-
map00906,Carotenoid biosynthesis,C19765,CC(C)=CCC/C(C)=C/CC/C(C)=C\C=C\C(C)=C\C=C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,OVSVTCFNLSGAMM-IQEMYQFOSA-N,OVSVTCFNLSGAMM-IQEMYQFOSA-
map00906,Carotenoid biosynthesis,C19795,CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CCCC(C)(C)O,CNYVJTJLUKKCGM-RGGGOQHISA-N,CNYVJTJLUKKCGM-RGGGOQHISA-
map00906,Carotenoid biosynthesis,C19797,CC(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(C)C,HGWBSMBLLOMJGT-DADBORHESA-N,HGWBSMBLLOMJGT-DADBORHESA-
map00906,Carotenoid biosynthesis,C19798,C/C(C=O)=C\C=C\C(C)=C\C=C\C(C)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C=C(/C)C=O,OBHXTIIHLYSQRY-RAGRHNDSSA-N,OBHXTIIHLYSQRY-RAGRHNDSSA-
map00906,Carotenoid biosynthesis,C19892,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)C=O)C(C)(C)CCC1,FTQSFEZUHZHOAT-BRZOAGJPSA-N,FTQSFEZUHZHOAT-BRZOAGJPSA-
map00906,Carotenoid biosynthesis,C20484,CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C2=C(C)CCCC2(C)C)C(C)(C)CCC1,OENHQHLEOONYIE-BVZAMQQESA-N,OENHQHLEOONYIE-BVZAMQQESA-
map00906,Carotenoid biosynthesis,C20692,CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C=C\C=C(C)\C=C\C=O)C(C)(C)CCC1,PJEHRCCPERVGEC-OLTPUEGQSA-N,PJEHRCCPERVGEC-OLTPUEGQSA-
map00906,Carotenoid biosynthesis,C20693,CC1=CC(O/C=C(C)\C=C\C2=C(C)CCCC2(C)C)OC1=O,OTIYLZVFQIMLQH-FRGMPSNRSA-N,OTIYLZVFQIMLQH-FRGMPSNRSA-
map00906,Carotenoid biosynthesis,C21770,CC(/C=C/C=C(C)/C=C/C=C(\C)C(=O)O)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C=C(/C)C(=O)O,YMOJEHLMENKTSQ-GVCQAPIFSA-N,YMOJEHLMENKTSQ-GVCQAPIFSA-
map00906,Carotenoid biosynthesis,C22058,CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CC[C@H](CC=C(C)C)C(C)(C)O,DBNMXBPBTSCRMV-DHRLHYKWSA-N,DBNMXBPBTSCRMV-DHRLHYKWSA-
map00906,Carotenoid biosynthesis,C22059,CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(C)/C=C/[C@H](CC=C(C)C)C(C)(C)O,KMABSCJZIWNFFA-MBGUUZMHSA-N,KMABSCJZIWNFFA-MBGUUZMHSA-
map00906,Carotenoid biosynthesis,C22060,CC(C)=CC[C@@H](CC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(C)/C=C/[C@H](CC=C(C)C)C(C)(C)O)C(C)(C)O,DBVNNKGZPLOLDX-VFYNWLBVSA-N,DBVNNKGZPLOLDX-VFYNWLBVSA-
map00906,Carotenoid biosynthesis,C22346,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)C(=O)CCC(C)(C)O)C(C)(C)CCC1,CKMSQCJHPYGPMF-ZXYVVWQQSA-N,CKMSQCJHPYGPMF-ZXYVVWQQSA-
map00906,Carotenoid biosynthesis,C22347,CC(C)=CC[C@@H](/C=C/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(C)/C=C/[C@H](CC=C(C)C)C(C)(C)O)C(C)(C)O,YSNDIOZFQNZVGY-SOGLEDDYSA-N,YSNDIOZFQNZVGY-SOGLEDDYSA-
map00906,Carotenoid biosynthesis,C22348,CC(C)=CC[C@@H](/C=C/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(C)/C=C/[C@H](CCC(C)(C)O)C(C)(C)O)C(C)(C)O,YZHIJCLHPFRXMT-HUITWBMXSA-N,YZHIJCLHPFRXMT-HUITWBMXSA-
map00906,Carotenoid biosynthesis,C22349,CC(/C=C/C=C(C)/C=C/C=C(C)/C=C/[C@H](CCC(C)(C)O)C(C)(C)O)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C=C(C)\C=C\[C@H](CCC(C)(C)O)C(C)(C)O,UVCQMCCIAHQDAF-RNTVPSGKSA-N,UVCQMCCIAHQDAF-RNTVPSGKSA-
