Pathway,Pathway Name,Metabolite,SMILES
map00940,Phenylpropanoid biosynthesis,C05619,COc1cc(/C=C/C(=O)O)cc(O)c1O
map00940,Phenylpropanoid biosynthesis,C05627,C=Cc1ccc(O)cc1
map00940,Phenylpropanoid biosynthesis,C05855,OC/C=C/c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1
map00940,Phenylpropanoid biosynthesis,C06224,C=Cc1ccc(O)c(O)c1
map00940,Phenylpropanoid biosynthesis,C10428,C/C=C/c1ccc(OC)cc1
map00940,Phenylpropanoid biosynthesis,C10434,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1CC(C(=O)O)=C[C@@H](O)[C@H]1O
map00940,Phenylpropanoid biosynthesis,C10452,C=CCc1ccc(OC)cc1
map00940,Phenylpropanoid biosynthesis,C10453,C=CCc1ccc(O)c(OC)c1
map00940,Phenylpropanoid biosynthesis,C10454,C=CCc1ccc(OC)c(OC)c1
map00940,Phenylpropanoid biosynthesis,C10469,C/C=C/c1ccc(O)c(OC)c1
map00940,Phenylpropanoid biosynthesis,C10478,C/C=C/c1ccc(OC)c(OC)c1
map00940,Phenylpropanoid biosynthesis,C10945,O=C/C=C/c1ccc(O)c(O)c1
map00940,Phenylpropanoid biosynthesis,C12203,COc1cc(/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)(O)O)cc(O)c1O
map00940,Phenylpropanoid biosynthesis,C12204,COc1cc(/C=C/C=O)cc(O)c1O
map00940,Phenylpropanoid biosynthesis,C12205,COc1cc(/C=C/CO)cc(O)c1O
map00940,Phenylpropanoid biosynthesis,C12206,OC/C=C/c1ccc(O)c(O)c1
map00940,Phenylpropanoid biosynthesis,C12208,O=C(/C=C/c1ccc(O)cc1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O
map00940,Phenylpropanoid biosynthesis,C15804,
map00940,Phenylpropanoid biosynthesis,C15805,
map00940,Phenylpropanoid biosynthesis,C15806,
map00940,Phenylpropanoid biosynthesis,C15807,
map00940,Phenylpropanoid biosynthesis,C16930,C=CCc1ccc(O)cc1
map00940,Phenylpropanoid biosynthesis,C18069,O=C(/C=C/c1ccc(O)cc1)NCCCCN(CCCNC(=O)/C=C/c1ccc(O)cc1)C(=O)/C=C/c1ccc(O)cc1
map00940,Phenylpropanoid biosynthesis,C18070,O=C(/C=C/c1ccc(O)c(O)c1)NCCCCN(CCCNC(=O)/C=C/c1ccc(O)c(O)c1)C(=O)/C=C/c1ccc(O)c(O)c1
map00940,Phenylpropanoid biosynthesis,C18071,COc1cc(/C=C/C(=O)NCCCCN(CCCNC(=O)/C=C/c2ccc(O)c(OC)c2)C(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O
map00940,Phenylpropanoid biosynthesis,C18072,COc1cc(/C=C/C(=O)NCCCCN(CCCNC(=O)/C=C/c2cc(O)c(O)c(OC)c2)C(=O)/C=C/c2cc(O)c(O)c(OC)c2)cc(O)c1O
map00940,Phenylpropanoid biosynthesis,C18073,COc1cc(/C=C/C(=O)NCCCN(CCCCNC(=O)/C=C/c2cc(OC)c(O)c(OC)c2)C(=O)/C=C/c2cc(O)c(O)c(OC)c2)cc(O)c1O
map00940,Phenylpropanoid biosynthesis,C20225,COc1cc(/C=C/COC(C)=O)ccc1O
map00940,Phenylpropanoid biosynthesis,C20464,C/C=C/c1ccc(O)cc1
map00940,Phenylpropanoid biosynthesis,C20465,CC(=O)OC/C=C/c1ccc(O)cc1
map00941,Flavonoid biosynthesis,C00223,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/c1ccc(O)cc1
map00941,Flavonoid biosynthesis,C00323,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/c1ccc(O)c(O)c1
map00941,Flavonoid biosynthesis,C00389,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
map00941,Flavonoid biosynthesis,C00406,COc1cc(/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)(O)O)ccc1O
map00941,Flavonoid biosynthesis,C00509,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21
map00941,Flavonoid biosynthesis,C00540,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/c1ccccc1
map00941,Flavonoid biosynthesis,C00774,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O
map00941,Flavonoid biosynthesis,C00852,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O
map00941,Flavonoid biosynthesis,C00974,O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)cc2)[C@H]1O
map00941,Flavonoid biosynthesis,C01378,O=C1c2ccc(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@H]1O
map00941,Flavonoid biosynthesis,C01460,O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc(O)c12
map00941,Flavonoid biosynthesis,C01477,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
map00941,Flavonoid biosynthesis,C01514,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
map00941,Flavonoid biosynthesis,C01604,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
map00941,Flavonoid biosynthesis,C01617,O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@H]1O
map00941,Flavonoid biosynthesis,C01709,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1O
map00941,Flavonoid biosynthesis,C02906,O=C1c2c(O)cc(O)cc2O[C@H](c2cc(O)c(O)c(O)c2)[C@H]1O
map00941,Flavonoid biosynthesis,C02947,O=C(/C=C/c1ccc(O)cc1)O[C@@H]1CC(C(=O)O)=C[C@@H](O)[C@H]1O
map00941,Flavonoid biosynthesis,C03648,Oc1ccc([C@H]2Oc3cc(O)cc(O)c3[C@H](O)[C@@H]2O)cc1
map00941,Flavonoid biosynthesis,C05334,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1
map00941,Flavonoid biosynthesis,C05631,O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21
map00941,Flavonoid biosynthesis,C05903,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
map00941,Flavonoid biosynthesis,C05904,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2O)cc1
map00941,Flavonoid biosynthesis,C05905,Oc1cc(O)c2cc(O)c(-c3ccc(O)c(O)c3)[o+]c2c1
map00941,Flavonoid biosynthesis,C05906,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)[C@H]2O
map00941,Flavonoid biosynthesis,C05907,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)CC2O
map00941,Flavonoid biosynthesis,C05908,Oc1cc(O)c2cc(O)c(-c3cc(O)c(O)c(O)c3)[o+]c2c1
map00941,Flavonoid biosynthesis,C05909,Oc1cc(O)c2c(c1)O[C@H](c1cc(O)c(O)c(O)c1)[C@@H](O)[C@H]2O
map00941,Flavonoid biosynthesis,C05911,O=C1C[C@@H](c2cc(O)c(O)c(O)c2)Oc2cc(O)cc(O)c21
map00941,Flavonoid biosynthesis,C06561,O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
map00941,Flavonoid biosynthesis,C06562,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2
map00941,Flavonoid biosynthesis,C08578,O=C(/C=C/c1ccc(O)c(O)c1)c1ccc(O)cc1O
map00941,Flavonoid biosynthesis,C08650,O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O
map00941,Flavonoid biosynthesis,C09099,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21
map00941,Flavonoid biosynthesis,C09320,Oc1ccc([C@H]2Oc3cc(O)cc(O)c3C[C@@H]2O)cc1
map00941,Flavonoid biosynthesis,C09614,O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)ccc21
map00941,Flavonoid biosynthesis,C09727,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2
map00941,Flavonoid biosynthesis,C09736,Oc1ccc2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)[C@H]2O
map00941,Flavonoid biosynthesis,C09751,O=C1c2ccc(O)cc2O[C@H](c2ccc(O)cc2)[C@H]1O
map00941,Flavonoid biosynthesis,C09756,COc1cc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)ccc1O
map00941,Flavonoid biosynthesis,C09762,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)ccc21
map00941,Flavonoid biosynthesis,C09789,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
map00941,Flavonoid biosynthesis,C09806,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)cc3O2)cc1O
map00941,Flavonoid biosynthesis,C09826,O=C1c2c(O)cc(O)cc2O[C@H](c2ccccc2)[C@H]1O
map00941,Flavonoid biosynthesis,C09827,O=C1C[C@@H](c2ccccc2)Oc2cc(O)cc(O)c21
map00941,Flavonoid biosynthesis,C09833,COc1cc(O)c2c(c1)O[C@H](c1ccc(O)cc1)CC2=O
map00941,Flavonoid biosynthesis,C10028,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12
map00941,Flavonoid biosynthesis,C10044,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12
map00941,Flavonoid biosynthesis,C10107,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12
map00941,Flavonoid biosynthesis,C10192,O=c1cc(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12
map00941,Flavonoid biosynthesis,C10434,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1CC(C(=O)O)=C[C@@H](O)[C@H]1O
map00941,Flavonoid biosynthesis,C12123,O=c1cc(-c2ccc(O)cc2)oc2cc(O)ccc12
map00941,Flavonoid biosynthesis,C12124,Oc1ccc([C@@H]2CC(O)c3c(O)cc(O)cc3O2)cc1
map00941,Flavonoid biosynthesis,C12127,Oc1cc(O)c2c(c1)O[C@H](c1cc(O)c(O)c(O)c1)[C@@H](O)C2
map00941,Flavonoid biosynthesis,C12128,Oc1ccc([C@H]2Oc3cc(O)cc(O)c3C[C@H]2O)cc1
map00941,Flavonoid biosynthesis,C12136,Oc1cc(O)c2c(c1)O[C@H](c1cc(O)c(O)c(O)c1)[C@H](O)C2
map00941,Flavonoid biosynthesis,C12208,O=C(/C=C/c1ccc(O)cc1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O
map00941,Flavonoid biosynthesis,C15525,O=C(/C=C/c1ccc(O)c(O)c1)c1c(O)cc(O)cc1O
map00941,Flavonoid biosynthesis,C16404,O=C(/C=C/c1ccccc1)c1c(O)cc(O)cc1O
map00941,Flavonoid biosynthesis,C16405,COc1cc(/C=C/C(=O)c2c(O)cc(O)cc2O)ccc1O
map00941,Flavonoid biosynthesis,C16406,O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
map00941,Flavonoid biosynthesis,C16407,O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1O
map00941,Flavonoid biosynthesis,C16408,O=C(/C=C/c1ccc(O)c(O)c1)c1c(O)cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1O
map00941,Flavonoid biosynthesis,C16409,O=C1/C(=C/c2ccc(O)c(O)c2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21
map00941,Flavonoid biosynthesis,C16410,O=C1/C(=C/c2cc(O)c(O)c(O)c2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21
map00941,Flavonoid biosynthesis,C16415,Oc1ccc([C@H]2Oc3cc(O)ccc3[C@H](O)[C@@H]2O)cc1
map00941,Flavonoid biosynthesis,C16416,CC(C)=CCc1c(O)cc(O)c(C(=O)/C=C/c2ccc(O)cc2)c1O
map00941,Flavonoid biosynthesis,C16417,COc1cc(O)c(CC=C(C)C)c(O)c1C(=O)/C=C/c1ccc(O)cc1
map00941,Flavonoid biosynthesis,C16418,CC(=O)O[C@H]1C(=O)c2c(O)cc(O)cc2O[C@@H]1c1ccccc1
map00941,Flavonoid biosynthesis,C16419,COc1cc(O)c2c(c1)O[C@H](c1ccccc1)CC2=O
map00941,Flavonoid biosynthesis,C16422,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O
map00941,Flavonoid biosynthesis,C16492,O=C1CC(c2ccc(O)cc2)Oc2c1c(O)cc(O)c2[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
map00941,Flavonoid biosynthesis,C21913,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCc1ccc(O)cc1
map00941,Flavonoid biosynthesis,C22048,COc1ccc(/C=C/C(=O)c2c(OC)cc(O)c(CC=C(C)C)c2O)cc1
map00943,Isoflavonoid biosynthesis,C00509,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21
map00943,Isoflavonoid biosynthesis,C00786,COc1ccc([C@@H]2COc3cc(O)ccc3C2=O)c(O)c1
map00943,Isoflavonoid biosynthesis,C00814,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1
map00943,Isoflavonoid biosynthesis,C00858,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1
map00943,Isoflavonoid biosynthesis,C01263,Oc1ccc2c(c1)OC[C@@]1(O)c3ccc(O)cc3O[C@@H]21
map00943,Isoflavonoid biosynthesis,C01477,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
map00943,Isoflavonoid biosynthesis,C01562,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1O
map00943,Isoflavonoid biosynthesis,C01701,CC1(C)C=Cc2c(ccc3c2OC[C@@]2(O)c4ccc(O)cc4O[C@@H]32)O1
map00943,Isoflavonoid biosynthesis,C02495,O=c1c(-c2ccc(O)cc2O)coc2cc(O)ccc12
map00943,Isoflavonoid biosynthesis,C02675,COc1ccc(C2COc3cc(O)cc(O)c3C2=O)cc1
map00943,Isoflavonoid biosynthesis,C02920,COc1ccc(-c2coc3cc(O)ccc3c2=O)c(O)c1
map00943,Isoflavonoid biosynthesis,C03567,O=C1c2ccc(O)cc2OCC1c1ccc(O)cc1O
map00943,Isoflavonoid biosynthesis,C04271,Oc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21
map00943,Isoflavonoid biosynthesis,C05376,COc1ccc(-c2coc3cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(O)c3c2=O)cc1
map00943,Isoflavonoid biosynthesis,C06563,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12
map00943,Isoflavonoid biosynthesis,C07593,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1
map00943,Isoflavonoid biosynthesis,C09126,O=c1c(-c2ccc(O)cc2)coc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12
map00943,Isoflavonoid biosynthesis,C09762,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)ccc21
map00943,Isoflavonoid biosynthesis,C10200,Oc1ccc2c(c1)OCc1c-2oc2cc(O)ccc12
map00943,Isoflavonoid biosynthesis,C10205,O=c1oc2cc(O)ccc2c2oc3cc(O)ccc3c12
map00943,Isoflavonoid biosynthesis,C10208,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12
map00943,Isoflavonoid biosynthesis,C10216,O=c1c(-c2ccc(O)cc2)coc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc12
map00943,Isoflavonoid biosynthesis,C10422,CC1(C)C=Cc2cc3c(cc2O1)OC[C@@]1(O)c2ccc(O)cc2O[C@@H]31
map00943,Isoflavonoid biosynthesis,C10502,Oc1ccc2c(c1)OC[C@H]1c3cc4c(cc3O[C@@H]21)OCO4
map00943,Isoflavonoid biosynthesis,C10503,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21
map00943,Isoflavonoid biosynthesis,C10509,COc1ccc(-c2coc3cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)ccc3c2=O)cc1
map00943,Isoflavonoid biosynthesis,C10516,COc1ccc2c(c1)OC[C@]1(O)c3cc4c(cc3O[C@H]21)OCO4
map00943,Isoflavonoid biosynthesis,C10520,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1O
map00943,Isoflavonoid biosynthesis,C10521,COc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1
map00943,Isoflavonoid biosynthesis,C10522,O=c1c(-c2ccc3c(c2)OCO3)coc2cc(O)ccc12
map00943,Isoflavonoid biosynthesis,C10538,OC[C@H]1O[C@@H](Oc2ccc3c(c2)OC[C@H]2c4cc5c(cc4O[C@@H]32)OCO5)[C@H](O)[C@@H](O)[C@@H]1O
map00943,Isoflavonoid biosynthesis,C12123,O=c1cc(-c2ccc(O)cc2)oc2cc(O)ccc12
map00943,Isoflavonoid biosynthesis,C12125,COc1ccc2c(=O)c(-c3ccc(O)cc3)coc2c1
map00943,Isoflavonoid biosynthesis,C12134,O=c1c(-c2ccc(O)cc2O)coc2cc(O)cc(O)c12
map00943,Isoflavonoid biosynthesis,C12135,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)c(O)c1
map00943,Isoflavonoid biosynthesis,C12625,COc1ccc(-c2coc3cc(O[C@@H]4O[C@H](COC(=O)CC(=O)O)[C@@H](O)[C@H](O)[C@H]4O)cc(O)c3c2=O)cc1
map00943,Isoflavonoid biosynthesis,C12631,O=C1c2c(O)cc(O)cc2OC(O)C1c1ccc(O)cc1
map00943,Isoflavonoid biosynthesis,C14314,O=c1c(-c2ccc(O)cc2)coc2cc(O)c(O)cc12
map00943,Isoflavonoid biosynthesis,C14536,COc1cc2c(=O)c(-c3ccc(O)cc3)coc2cc1O
map00943,Isoflavonoid biosynthesis,C15509,CC(C)=CCc1cc2c(cc1O)OC[C@@]1(O)c3ccc(O)cc3O[C@@H]21
map00943,Isoflavonoid biosynthesis,C15510,CC(C)=CCc1c(O)ccc2c1OC[C@@]1(O)c3ccc(O)cc3O[C@@H]21
map00943,Isoflavonoid biosynthesis,C15511,C=C(C)[C@@H]1Cc2cc3c(cc2O1)OC[C@@]1(O)c2ccc(O)cc2O[C@@H]31
map00943,Isoflavonoid biosynthesis,C15567,O=C1c2ccc(O)cc2OC(O)C1c1ccc(O)cc1
map00943,Isoflavonoid biosynthesis,C16187,COc1ccc([C@@H]2COc3cc(O)ccc3[C@@H]2O)c(O)c1
map00943,Isoflavonoid biosynthesis,C16188,COc1cc(OC)c(-c2coc3cc(O)ccc3c2=O)cc1OC
map00943,Isoflavonoid biosynthesis,C16189,COc1cc2c(cc1OC)C1C(=O)c3ccc(O)cc3OC1CO2
map00943,Isoflavonoid biosynthesis,C16190,COc1ccc(C2C(=O)c3ccc(O)cc3OC2O)cc1
map00943,Isoflavonoid biosynthesis,C16191,O=C(O)CC(=O)OC[C@H]1O[C@@H](Oc2ccc3c(=O)c(-c4ccc(O)cc4)coc3c2)[C@H](O)[C@@H](O)[C@@H]1O
map00943,Isoflavonoid biosynthesis,C16192,O=C(O)CC(=O)OC[C@H]1O[C@@H](Oc2cc(O)c3c(=O)c(-c4ccc(O)cc4)coc3c2)[C@H](O)[C@@H](O)[C@@H]1O
map00943,Isoflavonoid biosynthesis,C16195,COc1cc2c(=O)c(-c3ccc(O)cc3)coc2cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
map00943,Isoflavonoid biosynthesis,C16197,COc1cc2c(=O)c(-c3ccc(O)cc3)coc2cc1O[C@@H]1O[C@H](COC(=O)CC(=O)O)[C@@H](O)[C@H](O)[C@H]1O
map00943,Isoflavonoid biosynthesis,C16222,COc1ccc(-c2coc3cc(O[C@@H]4O[C@H](COC(=O)CC(=O)O)[C@@H](O)[C@H](O)[C@H]4O)ccc3c2=O)cc1
map00943,Isoflavonoid biosynthesis,C16223,COc1ccc2c(c1)O[C@H]1c3ccc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc3OC[C@@H]21
map00943,Isoflavonoid biosynthesis,C16224,COc1ccc2c(c1)O[C@H]1c3ccc(O[C@@H]4O[C@H](COC(=O)CC(=O)O)[C@@H](O)[C@H](O)[C@H]4O)cc3OC[C@@H]21
map00943,Isoflavonoid biosynthesis,C16225,COc1ccc([C@@H]2COc3cc(O)ccc3C2)c(O)c1
map00943,Isoflavonoid biosynthesis,C16226,O=c1c(-c2cc3c(cc2O)OCO3)coc2cc(O)ccc12
map00943,Isoflavonoid biosynthesis,C16227,O=C1c2ccc(O)cc2OC[C@@H]1c1cc2c(cc1O)OCO2
map00943,Isoflavonoid biosynthesis,C16228,O=C1c2ccc(O)cc2OC[C@H]1c1cc2c(cc1O)OCO2
map00943,Isoflavonoid biosynthesis,C16229,Oc1ccc2c(c1)OC[C@@H]1c3cc4c(cc3O[C@H]21)OCO4
map00943,Isoflavonoid biosynthesis,C16230,Oc1ccc2c(c1)OC[C@]1(O)c3cc4c(cc3O[C@H]21)OCO4
map00943,Isoflavonoid biosynthesis,C16231,O=C(O)CC(=O)OC[C@H]1O[C@@H](Oc2ccc3c(c2)OC[C@H]2c4cc5c(cc4O[C@@H]32)OCO5)[C@H](O)[C@@H](O)[C@@H]1O
map00943,Isoflavonoid biosynthesis,C16232,O=C1CC(c2ccc(O)cc2)Oc2cc(O)c(O)cc21
map00943,Isoflavonoid biosynthesis,C16233,O=C1c2cc(O)c(O)cc2OC(O)C1c1ccc(O)cc1
map00943,Isoflavonoid biosynthesis,C19727,O=c1c(-c2ccc3c(c2)OCO3)coc2cc(O)cc(O)c12
map00944,Flavone and flavonol biosynthesis,C00389,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
map00944,Flavone and flavonol biosynthesis,C00616,O=c1c(OS(=O)(=O)O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
map00944,Flavone and flavonol biosynthesis,C01155,O=c1c(OS(=O)(=O)O)c(-c2ccc(O)c(OS(=O)(=O)O)c2)oc2cc(O)cc(O)c12
map00944,Flavone and flavonol biosynthesis,C01156,O=c1c(OS(=O)(=O)O)c(-c2ccc(OS(=O)(=O)O)c(O)c2)oc2cc(O)cc(O)c12
map00944,Flavone and flavonol biosynthesis,C01265,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(O)c(O)c3)oc2c1
map00944,Flavone and flavonol biosynthesis,C01460,O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc(O)c12
map00944,Flavone and flavonol biosynthesis,C01470,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1
map00944,Flavone and flavonol biosynthesis,C01477,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
map00944,Flavone and flavonol biosynthesis,C01514,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
map00944,Flavone and flavonol biosynthesis,C01714,O=c1cc(-c2ccc(O)cc2)oc2cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12
map00944,Flavone and flavonol biosynthesis,C01750,C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O
map00944,Flavone and flavonol biosynthesis,C03515,O=C(O)[C@H]1O[C@@H](Oc2cc(O)c3c(=O)cc(-c4ccc(O)c(O)c4)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O
map00944,Flavone and flavonol biosynthesis,C03897,O=c1c(OS(=O)(=O)O)c(-c2ccc(O)c(OS(=O)(=O)O)c2)oc2cc(OS(=O)(=O)O)cc(O)c12
map00944,Flavone and flavonol biosynthesis,C03898,O=c1c(OS(=O)(=O)O)c(-c2ccc(OS(=O)(=O)O)c(O)c2)oc2cc(OS(=O)(=O)O)cc(O)c12
map00944,Flavone and flavonol biosynthesis,C03951,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12
map00944,Flavone and flavonol biosynthesis,C04024,O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc(O)c12
map00944,Flavone and flavonol biosynthesis,C04199,O=c1cc(-c2ccc(O)cc2)oc2cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12
map00944,Flavone and flavonol biosynthesis,C04293,COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)ccc1O
map00944,Flavone and flavonol biosynthesis,C04443,COc1c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c2c1=O
map00944,Flavone and flavonol biosynthesis,C04444,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(OC)c(O)c3)oc2c1
map00944,Flavone and flavonol biosynthesis,C04608,O=c1cc(-c2ccc(O)cc2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12
