Name,SMILES,Metabolite,Pathway ID,CAMALEXIN-SYN,NONMEVIPP-PWY,PWY-1187,PWY-1901,PWY-2002,PWY-2083,PWY-2229,PWY-2463,PWY-2464,PWY-2467,PWY-2541,PWY-2681,PWY-2761,PWY-2762,PWY-2821,PWY-2881,PWY-2901,PWY-2902,PWY-2961,PWY-2981,PWY-3041,PWY-3061,PWY-3301,PWY-3581,PWY-361,PWY-4201,PWY-4421,PWY-4502,PWY-4541,PWY-4562,PWY-4661,PWY-5,PWY-5001,PWY-5002,PWY-5034,PWY-5035,PWY-5036,PWY-5037,PWY-5038,PWY-5045,PWY-5048,PWY-5059,PWY-5070,PWY-5132,PWY-5133,PWY-5139,PWY-5140,PWY-5152,PWY-5168,PWY-5176,PWY-5195,PWY-5203,PWY-5268,PWY-5270,PWY-5284,PWY-5286,PWY-5287,PWY-5288,PWY-5290,PWY-5291,PWY-5292,PWY-5301,PWY-5305,PWY-5307,PWY-5313,PWY-5316,PWY-5317,PWY-5320,PWY-5321,PWY-5338,PWY-5365,PWY-5391,PWY-5397,PWY-5398,PWY-5399,PWY-5400,PWY-5404,PWY-5406,PWY-5407,PWY-5408,PWY-5410,PWY-5411,PWY-5412,PWY-5413,PWY-5414,PWY-5421,PWY-5422,PWY-5423,PWY-5425,PWY-5439,PWY-5466,PWY-5468,PWY-5469,PWY-5470,PWY-5473,PWY-5474,PWY-5475,PWY-5477,PWY-5479,PWY-5660,PWY-5666,PWY-5672,PWY-5701,PWY-5706,PWY-5707,PWY-5710,PWY-5733,PWY-5745,PWY-5748,PWY-5756,PWY-5759,PWY-5769,PWY-5773,PWY-5774,PWY-5775,PWY-5780,PWY-5808,PWY-5809,PWY-581,PWY-5826,PWY-5827,PWY-5843,PWY-5846,PWY-5848,PWY-5865,PWY-5868,PWY-5877,PWY-5882,PWY-5883,PWY-5912,PWY-5958,PWY-5975,PWY-5987,PWY-5990,PWY-601,PWY-6010,PWY-6024,PWY-6029,PWY-6035,PWY-6062,PWY-6066,PWY-6105,PWY-6109,PWY-6199,PWY-6220,PWY-6233,PWY-6235,PWY-6258,PWY-6287,PWY-6310,PWY-6325,PWY-6326,PWY-6332,PWY-6361,PWY-6401,PWY-6425,PWY-6427,PWY-6432,PWY-6437,PWY-6438,PWY-6442,PWY-6447,PWY-6475,PWY-6540,PWY-6554,PWY-6575,PWY-6585,PWY-6602,PWY-6663,PWY-6801,PWY-6824,PWY-6887,PWY-6888,PWY-6926,PWY-6949,PWY-695,PWY-7055,PWY-7058,PWY-7066,PWY-7071,PWY-7088,PWY-7101,PWY-7105,PWY-7114,PWY-7129,PWY-7135,PWY-7138,PWY-7139,PWY-7150,PWY-7151,PWY-7157,PWY-7160,PWY-7161,PWY-7168,PWY-7171,PWY-7172,PWY-7186,PWY-7188,PWY-7189,PWY-7261,PWY-7298,PWY-7325,PWY-7341,PWY-7342,PWY-735,PWY-7363,PWY-7391,PWY-7398,PWY-7448,PWY-7449,PWY-7450,PWY-7458,PWY-7473,PWY-7477,PWY-7478,PWY-7484,PWY-7491,PWY-7498,PWY-7507,PWY-7560,PWY-7614,PWY-7629,PWY-7632,PWY-7636,PWY-7678,PWY-7679,PWY-7680,PWY-7682,PWY-7739,PWY-7748,PWY-7824,PWY-7826,PWY-7857,PWY-7897,PWY-7943,PWY-7994,PWY-8024,PWY-83,PWY-861,PWY-922,PWY18C3-10,PWY18C3-11,PWY18C3-16,PWY18C3-2,PWY18C3-21,PWY18C3-25,PWY18C3-3,PWY18C3-8,PWY18C3-9,PWY4FS-17,PWYQT-4433,PWYQT-4450,PWYQT-4471,PWYQT-4472,PWYQT-4473,PWYQT-4474,PWYQT-4475
isovaleryl-CoA,CC(CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])C,ISOVALERYL-COA,"['PWY-5808', 'PWY-5132']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isovitexin,C4(/C=C(\C=C/C(/C1(/OC3(\C(\C(=O)\C=1)=C(C(\[C@@H]2(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)2))=C(/C=3)/[O-])\O)))=4)/O),ISOVITEXIN,"['PWY-6024', 'PWY-6602', 'PWY-7897']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isovitexin 2''-<i>O</i>-&beta;-<i>D</i>-glucosyl 7-<i>O</i>-galactoside,C6(/C=C(\C=C/C(/C1(/OC4(\C(\C(=O)\C=1)=C(C(\[C@@H]3(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O[C@@H]2(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)2))3))=C(/C=4)/O[C@@H]5([C@@H]([C@H]([C@@H](O)[C@H](O5)CO)O)O))\O)))=6)/O),CPD-18169,['PWY-6024'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isovitexin 2''-<i>O</i>-arabinoside,C1(O[C@H]([C@H]([C@H](O)[C@@H]1O[C@@H]5([C@@H](O)[C@H](O)[C@@H](CO)O[C@@H](C4(/C(/O)=C3(C(/OC(/C2(\C=C/C(/O)=C\C=2))=C/C(=O)3)=C\C(\[O-])=4)))5))O)O),CPD-18156,['PWY-6024'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isovitexin 2''-<i>O</i>-arabinosyl 7-<i>O</i>-galactoside,C1(O[C@H]([C@H]([C@H](O)[C@@H]1O[C@@H]6([C@@H](O)[C@H](O)[C@@H](CO)O[C@@H](C5(/C(/O)=C3(C(/OC(/C2(\C=C/C(/O)=C\C=2))=C/C(=O)3)=C\C(\O[C@@H]4([C@@H]([C@H]([C@@H](O)[C@H](O4)CO)O)O))=5)))6))O)O),CPD-18170,['PWY-6024'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isovitexin 2''-O-&beta;-D-glucoside,C5(/C=C(\C=C/C(/C1(/OC4(\C(\C(=O)\C=1)=C(C(\[C@@H]3(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O[C@@H]2(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)2))3))=C(/C=4)/[O-])\O)))=5)/O),ISOVITEXIN-2-O-B-D-GLUCOSIDE,['PWY-6024'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isovitexin 2''-O-rhamnoside,CC5(OC(OC1(C(O)C(O)C(CO)OC1C4(/C(/O)=C3(C(/OC(/C2(\C=C/C(/O)=C\C=2))=C/C3=O)=C\C(\[O-])=4))))C(O)C(O)C(O)5),CPD-10345,['PWY-6024'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isovitexin 7-<i>O</i>-galactoside,C5(/C=C(\C=C/C(/C1(/OC3(\C(\C(=O)\C=1)=C(C(\[C@@H]2(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)2))=C(/C=3)/O[C@@H]4([C@@H]([C@H]([C@@H](O)[C@H](O4)CO)O)O))\O)))=5)/O),CPD-18158,['PWY-6024'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isovitexin 7-<i>O</i>-xylosyl 2''-<i>O</i>-arabinoside,C(O)[C@H]2(O[C@H]([C@H](O[C@H]1([C@@H](O)[C@H](O)[C@H](O)OC1))[C@@H](O)[C@H](O)2)C6(/C(/O)=C4(C(/OC(/C3(\C=C/C(/O)=C\C=3))=C/C4=O)=C\C(\O[C@@H]5(OC[C@@H](O)[C@H](O)[C@@H](O)5))=6))),CPD-18157,['PWY-6024'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isovitexin 7-O-glucoside,C5(/C=C(\C=C/C(/C1(/OC3(\C(\C(=O)\C=1)=C(C(\[C@@H]2(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)2))=C(/C=3)/O[C@@H]4(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)4))\O)))=5)/O),CPD-10347,['PWY-6024'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isovitexin-7-O-glucosyl-2''O-rhamnoside,C[C@H]1([C@H](O)[C@@H](O)[C@@H](O)[C@H](O1)O[C@@H]6([C@@H](O)[C@H](O)[C@@H](CO)O[C@@H](C5(/C(/O)=C3(C(/OC(/C2(\C=C/C(/O)=C\C=2))=C/C(=O)3)=C\C(\O[C@@H]4(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)4))=5)))6)),CPD-10348,['PWY-6024'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isovitexin-7-O-xyloside,C(O)[C@H]1(O[C@H]([C@H](O)[C@@H](O)[C@H](O)1)C5(/C(/O)=C3(C(/OC(/C2(\C=C/C(/O)=C\C=2))=C/C3=O)=C\C(\O[C@@H]4(OC[C@@H](O)[C@H](O)[C@@H](O)4))=5))),CPD-10349,['PWY-6024'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isowighteone,CC(C)=CCC1(/C=C(\C=C/C(/O)=1)/C2(/C(C3(/C(/O)=C\C(\[O-])=C/C(/O\C=2)=3))=O)),CPD-6722,['PWY-4502'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isozeaxanthin,CC(/C=C/C=C(C)/C=C/C1(/C(CCC(C(/C)=1)O)(C)C))=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C2(\C(CCC(C(/C)=2)O)(C)C),CPD-7853,"['PWY-5291', 'PWY-7636']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
justicidin B,COC4(\C(\OC)=C/C5(C(C2(\C=C1(C(/OCO1)=C\C=2)))=C3(C(=O)OCC/3=C/C(/C=4)=5))),CPD-13455,['PWY-6824'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
juvenile hormone III,CC(/CC[C@@H]1(C(C)(O1)C))=C\CCC(\C)=C/C(=O)OC,CPD-8838,['PWY-6575'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"kaempferol 3,7-bis-<i>O</i>-&beta;-D-glucoside",C([C@H]5(O[C@@H](OC4(\C=C3(C(\C(C(/O[C@H]1([C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O))=C(C2(\C=C/C(/O)=C\C=2))\O3)=O)=C(/C=4)\O)))[C@@H]([C@H]([C@@H]5O)O)O))O,CPD-8034,['PWY-5320'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
