Pathway ID,Type,Pathway Name,Metabolite,Name,SMILES
PWY-7697,Aroma-Compound-Biosynthesis,geranyl &beta;-primeveroside biosynthesis,GERANIOL,geraniol,CC(C)=CCCC(\C)=C/CO
PWY-7461,CINNAMATE-SYN,hydroxycinnamate sugar acid ester biosynthesis,1-O-SINAPOYL-BETA-D-GLUCOSE,1-<i>O</i>-sinapoyl-&beta;-D-glucose,COC2(\C(\O)=C(C=C(/C=C/C(=O)O[C@H]1([C@H](O)[C@H]([C@@H]([C@H](O1)CO)O)O))/C=2)\OC)
PWY-7461,CINNAMATE-SYN,hydroxycinnamate sugar acid ester biosynthesis,O-SINAPOYLGLUCARATE,O-sinapoylglucarate,COC1(\C(\O)=C(C=C(/C=1)/C=C/C(=O)O[C@@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H](O)C(=O)[O-])\OC)
PWY-7461,CINNAMATE-SYN,hydroxycinnamate sugar acid ester biosynthesis,SINAPOYL-COA,sinapoyl-CoA,CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/C1(/C=C(C(\O)=C(C=1)\OC)/OC))COP(=O)(OP(=O)(OC[C@@H]2([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O2)N3(C4(\N=C/N=C(C(\N=C/3)=4)/N))))[O-])[O-]
PWY-7461,CINNAMATE-SYN,hydroxycinnamate sugar acid ester biosynthesis,O-SINAPOYLGLUCAROLACTONE,O-sinapoylglucarolactone,COC1(\C(\O)=C(C=C(/C=1)/C=C/C(OC(=O)[C@@H]2([C@H]([C@@H]([C@@H](O)C(O2)=O)O)O))=O)\OC)
PWY-7633,ISOFLAVONOID-SYN,calycosin 7-<i>O</i>-glucoside biosynthesis,CPD-9539,calycosin,COC3(/C=C\C(\C1(\C(=O)C2(\C(\O\C=1)=C/C(/O)=C\C=2)))=C/C(/O)=3)
PWY-7633,ISOFLAVONOID-SYN,calycosin 7-<i>O</i>-glucoside biosynthesis,CPD-17611,calycosin 7-<i>O</i>-glucoside,COC4(/C=C\C(\C1(\C(=O)C3(\C(\O\C=1)=C/C(/O[C@H]2([C@@H]([C@H]([C@H](O)[C@H](O2)CO)O)O))=C\C=3)))=C/C(/O)=4)
PWY-6663,TRITERPENOID-SYN,plant sterol biosynthesis II,4-METHYL-824-CHOLESTADIENOL,"4&alpha;-methyl-5&alpha;-cholesta-8,24-dien-3&beta;-ol",CC(C)=CCC[C@@H](C)[C@H]2(CC[C@H]3(C4(\CC[C@H]1([C@H](C)[C@@H](O)CC[C@@](C)1C(\CC[C@](C)23)=4))))
PWY-6663,TRITERPENOID-SYN,plant sterol biosynthesis II,CPD-12853,"4&alpha;-methyl-5&alpha;-cholesta-8,14,24-trien-3&beta;-ol",CC(C)=CCC[C@@H](C)[C@H]2(CC=C3(C4(\CC[C@H]1([C@H](C)[C@@H](O)CC[C@@](C)1C(\CC[C@](C)23)=4))))
PWY-6663,TRITERPENOID-SYN,plant sterol biosynthesis II,CPD-12929,"5&alpha;-cholesta-7,24-dien-3-one",CC(C)=CCC[C@@H](C)[C@H]3(CC[C@H]4(C1([C@@H]([C@]2(CCC(=O)C[C@H](CC=1)2)(C))CC[C@](C)34)))
PWY-6663,TRITERPENOID-SYN,plant sterol biosynthesis II,5-ALPHA-CHOLESTA-724-DIEN-3-BETA-OL,"5&alpha;-cholesta-7,24-dien-3&beta;-ol",CC(C)=CCC[C@@H](C)[C@H]1(CC[C@@H]3([C@@](C)1CC[C@H]2([C@]4(C)([C@H](CC=C23)C[C@@H](O)CC4))))
PWY-6663,TRITERPENOID-SYN,plant sterol biosynthesis II,CPD-12928,"4&alpha;-carboxy-5&alpha;-cholesta-7,24-dien-3&beta;-ol",CC(C)=CCC[C@@H](C)[C@H]3(CC[C@H]4(C1([C@@H]([C@]2(CC[C@H](O)[C@@H](C([O-])=O)[C@H](CC=1)2)(C))CC[C@](C)34)))
PWY-6663,TRITERPENOID-SYN,plant sterol biosynthesis II,CPD-12927,"4&alpha;-formyl-5&alpha;-cholesta-7,24-dien-3&beta;-ol",CC(C)=CCC[C@@H](C)[C@H]3(CC[C@H]4(C1([C@@H]([C@]2(CC[C@H](O)[C@@H](C=O)[C@H](CC=1)2)(C))CC[C@](C)34)))
PWY-6663,TRITERPENOID-SYN,plant sterol biosynthesis II,CPD-12917,"4&alpha;-hydroxymethyl-5&alpha;-cholesta-7,24-dien-3&beta;-ol",CC(C)=CCC[C@@H](C)[C@H]3(CC[C@H]4(C1([C@@H]([C@]2(CC[C@H](O)[C@@H](CO)[C@H](CC=1)2)(C))CC[C@](C)34)))
PWY-6663,TRITERPENOID-SYN,plant sterol biosynthesis II,CPD-12860,"4&alpha;-methyl-5&alpha;-cholesta-7,24-dien-3&beta;-ol",CC(C)=CCC[C@@H](C)[C@H]3(CC[C@H]4(C1([C@@H]([C@]2(CC[C@H](O)[C@@H](C)[C@H](CC=1)2)(C))CC[C@](C)34)))
PWY-6663,TRITERPENOID-SYN,plant sterol biosynthesis II,CPD-12920,"4&alpha;,14&alpha;-dimethyl-9&beta;,19-cyclo-5&alpha;-cholest-24-en-3-one",CC(C)=CCC[C@@H](C)[C@H]3(CC[C@@]4(C)([C@@H]1(CC[C@H]5([C@H](C)C(=O)CCC2(CC12CC[C@](C)34)5))))
PWY-6663,TRITERPENOID-SYN,plant sterol biosynthesis II,CPD-12850,"4&alpha;,14&alpha;-dimethyl-9&beta;,19-cyclo-5&alpha;-cholest-24-en-3&beta;-ol",CC(C)=CCC[C@@H](C)[C@H]3(CC[C@@]4(C)([C@@H]1(CC[C@H]5([C@H](C)[C@@H](O)CC[C@@]2(C[C@@]12CC[C@](C)34)5))))
PWY-6663,TRITERPENOID-SYN,plant sterol biosynthesis II,CPD-12919,"4&alpha;-carboxy,4&beta;,14&alpha;-dimethyl-9&beta;,19-cyclo-5&alpha;-cholest-24-en-3&beta;-ol",CC(C)=CCC[C@@H](C)[C@H]3(CC[C@@]4(C)([C@@H]1(CC[C@H]5([C@@](C([O-])=O)(C)[C@@H](O)CCC2(CC12CC[C@](C)34)5))))
PWY-6663,TRITERPENOID-SYN,plant sterol biosynthesis II,CPD-12918,"4&alpha;-formyl,4&beta;,14&alpha;-dimethyl-9&beta;,19-cyclo-5&alpha;-cholest-24-en-3&beta;-ol",CC(C)=CCC[C@@H](C)[C@H]3(CC[C@@]4(C)([C@@H]1(CC[C@H]5([C@@](C=O)(C)[C@@H](O)CCC2(CC12CC[C@](C)34)5))))
PWY-6663,TRITERPENOID-SYN,plant sterol biosynthesis II,CPD-12916,"4&alpha;-hydroxymethyl,4&beta;,14&alpha;-dimethyl-9&beta;,19-cyclo-5&alpha;-cholest-24-en-3&beta;-ol",CC(C)=CCC[C@@H](C)[C@H]3(CC[C@@]4(C)([C@@H]1(CC[C@H]5([C@@](CO)(C)[C@@H](O)CCC2(CC12CC[C@](C)34)5))))
PWY-6663,TRITERPENOID-SYN,plant sterol biosynthesis II,CYCLOARTENOL,cycloartenol,CC(C)=CCC[C@@H](C)[C@H]3(CC[C@@]4(C)([C@@H]1(CC[C@H]5(C(C)(C)[C@@H](O)CC[C@@]2(C[C@@]12CC[C@](C)34)5))))
PWY-6663,TRITERPENOID-SYN,plant sterol biosynthesis II,CHOLESTEROL,cholesterol,CC(C)CCC[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(C\C=C1(C[C@@H](O)CC[C@@](C)1[C@H]2CC[C@](C)34))))
PWY-6663,TRITERPENOID-SYN,plant sterol biosynthesis II,DESMOSTEROL-CPD,desmosterol,CC(C)=CCC[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(C\C=C1(C[C@@H](O)CC[C@@](C)1[C@H]2CC[C@](C)34))))
PWY-6663,TRITERPENOID-SYN,plant sterol biosynthesis II,CPD-8646,7-dehydrodesmosterol,CC(C)=CCC[C@@H](C)[C@H]1(CC[C@@H]4([C@@](C)1CC[C@H]3([C@]2(C)(C(/C[C@@H](O)CC2)=C/C=C34))))
PWY-6663,TRITERPENOID-SYN,plant sterol biosynthesis II,CPD-12852,"4&alpha;,14&alpha;-dimethyl-5&alpha;-cholesta-8,24-dien-3&beta;-ol",CC(C)=CCC[C@@H](C)[C@H]2(CC[C@@]3(C)(C4(\CC[C@H]1([C@H](C)[C@@H](O)CC[C@@](C)1C(\CC[C@](C)23)=4))))
PWY-6663,TRITERPENOID-SYN,plant sterol biosynthesis II,EPOXYSQUALENE,"(3<i>S</i>)-2,3-epoxy-2,3-dihydrosqualene",CC(C)=CCCC(\C)=C/CCC(\C)=C/CC/C=C(C)/CC/C=C(C)/CC[C@H]1(C(C)(C)O1)
PWY-7151,FLAVONOL-SYN,,CPD-14888,"3,6,7,2',4'-pentamethylquercetagetin",COC3(/C(C1(/OC2(\C(\C(=O)C(/OC)=1)=C(C(\OC)=C(/C=2)\OC)\O)))=C/C=C(C(\O)=3)/OC)
PWY-7151,FLAVONOL-SYN,,CPD-14864,"3,6,7,2',4'-pentamethylquercetagetin 3'-<i>O</i>-&beta;-<i>D</i>-glucoside",COC4(/C(C1(/OC2(\C(\C(=O)C(/OC)=1)=C(C(\OC)=C(/C=2)\OC)\O)))=C/C=C(C(\O[C@H]3([C@@H]([C@H]([C@H](O)[C@H](O3)CO)O)O))=4)/OC)
PWY-7151,FLAVONOL-SYN,,CPD-14861,"2'-hydroxy 3,6,7,4'-tetramethylquercetagetin",COC3(/C(/O)=C2(C(/OC(\C1(C(\O)=C(C(/OC)=C\C=1)\O))=C(C(=O)2)/OC)=C\C(\OC)=3))
PWY-7151,FLAVONOL-SYN,,CPD-14856,"3,6,7,4'-tetramethylquercetagetin",COC3(/C(/O)=C2(C(/OC(\C1(/C=C(C(/OC)=C\C=1)/O))=C(C(=O)2)/OC)=C\C(\OC)=3))
PWY-7151,FLAVONOL-SYN,,CPD-14887,"3,6,7,4'-tetramethylquercetagetin 3'-<i>O</i>-&beta;-<i>D</i>-glucoside",COC4(/C(/O)=C3(C(/OC(\C1(/C=C(C(/OC)=C\C=1)/O[C@H]2([C@@H]([C@H]([C@H](O)[C@H](O2)CO)O)O)))=C(C(=O)3)/OC)=C\C(\OC)=4))
PWY-7151,FLAVONOL-SYN,,CPD-14857,"3,7,4'-trimethylquercetagetin",COC3(\C(\O)=C/C(/C1(/OC2(\C(\C(=O)C(/OC)=1)=C(C(\O)=C(/C=2)\OC)\O)))=C\C=3)
PWY-7151,FLAVONOL-SYN,,CPD-14886,"3,7,4'-trimethylquercetagetin 3'-<i>O</i>-&beta;-<i>D</i>-glucoside",COC4(\C(\O[C@H]1([C@@H]([C@H]([C@H](O)[C@H](O1)CO)O)O))=C/C(/C2(/OC3(\C(\C(=O)C(/OC)=2)=C(C(\O)=C(/C=3)\OC)\O)))=C\C=4)
PWY-7151,FLAVONOL-SYN,,345-TRIHYDROXY-367-TRIMETHOXYFLAVO,"3,6,7-trimethylquercetagetin",COC3(/C(/O)=C2(C(/OC(\C1(/C=C(C(/O)=C\C=1)/O))=C(C(=O)2)/OC)=C\C(\OC)=3))
PWY-7151,FLAVONOL-SYN,,CPD-14863,"2'-hydroxy 3,6,7,4'-tetramethylquercetagetin 3'-<i>O</i>-&beta;-<i>D</i>-glucoside",COC4(/C(/O)=C3(C(/OC(\C1(C(\O)=C(C(/OC)=C\C=1)\O[C@H]2([C@@H]([C@H]([C@H](O)[C@H](O2)CO)O)O)))=C(C(=O)3)/OC)=C\C(\OC)=4))
PWY-7151,FLAVONOL-SYN,,CPD-14862,"2'-hydroxy 3,6,7,3',4'-pentamethylquercetagetin",COC1(/C(/OC)=C\C=C(C(\O)=1)C2(/OC3(\C(\C(=O)C(/OC)=2)=C(C(\OC)=C(/C=3)\OC)\O)))
PWY-7151,FLAVONOL-SYN,,CPD-14860,"3,6,7,3',4'-pentamethylquercetagetin",COC1(\C(\OC)=C/C=C(/C=1)/C2(/OC3(\C(\C(=O)C(/OC)=2)=C(C(\OC)=C(/C=3)\OC)\O)))
PWY-7151,FLAVONOL-SYN,,CPD-10527,"3,7-dimethylquercetagetin",COC3(/C=C2(C(\C(=O)C(/OC)=C(C1(\C=C(C(/O)=C\C=1)\O))\O2)=C(C(\O)=3)\O))
PWY-7151,FLAVONOL-SYN,,CPD-10520,"3,7,3'-trimethylquercetagetin",COC1(\C(\O)=C/C=C(/C=1)/C2(/OC3(\C(\C(=O)C(/OC)=2)=C(C(\O)=C(/C=3)\OC)\O)))
PWY-7151,FLAVONOL-SYN,,CPD-10529,"3,6,7,3'-tetramethylquercetagetin",COC1(\C(\O)=C/C=C(/C=1)/C2(/OC3(\C(\C(=O)C(/OC)=2)=C(C(\OC)=C(/C=3)\OC)\O)))
PWY-7151,FLAVONOL-SYN,,345-TRIHYDROXY-37-DIMETHOXYFLAVONE,"3,7-dimethylquercetin",COC3(\C=C2(C(\C(=O)C(/OC)=C(C1(\C=C(C(/O)=C\C=1)\O))\O2)=C(/C=3)\O))
PWY-6820,LIGNAN-SYN,diphyllin biosynthesis,CPD-13455,justicidin B,COC4(\C(\OC)=C/C5(C(C2(\C=C1(C(/OCO1)=C\C=2)))=C3(C(=O)OCC/3=C/C(/C=4)=5)))
PWY-6820,LIGNAN-SYN,diphyllin biosynthesis,CPD-13456,diphyllin,COC4(\C(\OC)=C/C5(/C(/O)=C1(C(C(=O)OC1)=C(C3(\C=C2(C(/OCO2)=C\C=3)))C(/C=4)=5)))
PWY-5968,CINNAMATE-SYN,cinnamate esters biosynthesis,CPD-674,cinnamate,C(=O)([O-])/C=C/C1(\C=C/C=C\C=1)
PWY-5968,CINNAMATE-SYN,cinnamate esters biosynthesis,TRANS-CINNAMOYL-BETA-D-GLUCOSE,cinnamoyl-&beta;-D-glucoside,C2(\C=C/C(/C=C/C(=O)O[C@@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)1))=C\C=2)
PWY-5313,ANTHOCYANIN-SYN,superpathway of anthocyanin biosynthesis (from cyanidin and cyanidin 3-<i>O</i>-glucoside),CPD1F-766,cyanidin-3-<i>O</i>-&beta;-D-glucoside,C(O)[C@@H]1([C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)OC3(\C(C2(\C=C(C(/O)=C\C=2)\O))=[O+]C4(\C(/C=3)=C(/C=C(/C=4)/[O-])\[O-])))
PWY-5313,ANTHOCYANIN-SYN,superpathway of anthocyanin biosynthesis (from cyanidin and cyanidin 3-<i>O</i>-glucoside),CPD-7842,cyanidin 3-<i>O</i>-sophoroside,C(O)[C@@H]1([C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)O[C@@H]2([C@@H](O)[C@H](O)[C@@H](CO)OC2OC4(\C(C3(\C=C/C(/O)=C(/C=3)/O))=[O+]C5(\C=C(/C=C(C(\C=4)=5)/[O-])\O))))
PWY-5313,ANTHOCYANIN-SYN,superpathway of anthocyanin biosynthesis (from cyanidin and cyanidin 3-<i>O</i>-glucoside),CPD-7714,shisonin,C([C@H]6(O[C@@H](OC1(\C2(/C=C(C(=[O+]C(\C=C(/C=1)\[O-])=2)C3(\C=C/C(/O)=C(/C=3)/O))/O[C@@H]4(O[C@@H]([C@H]([C@@H]([C@H]4O)O)O)COC(/C=C/C5(\C=C/C(/O)=C\C=5))=O))))[C@@H]([C@H]([C@@H]6O)O)O))O
PWY-5313,ANTHOCYANIN-SYN,superpathway of anthocyanin biosynthesis (from cyanidin and cyanidin 3-<i>O</i>-glucoside),CPD-7708,malonylshisonin,C([C@H]1(O[C@H]([C@@H]([C@H]([C@@H]1O)O)O)OC2(\C(=[O+]C3(\C=C(/C=C(C(\C=2)=3)/O[C@H]4([C@@H]([C@H]([C@@H]([C@H](O4)COC(CC(=O)[O-])=O)O)O)O))\[O-]))C5(\C=C/C(/O)=C(/C=5)/O))))OC(/C=C/C6(\C=C/C(/O)=C\C=6))=O
PWY-5313,ANTHOCYANIN-SYN,superpathway of anthocyanin biosynthesis (from cyanidin and cyanidin 3-<i>O</i>-glucoside),CPD-7866,cyanidin 3-(p-coumaroyl)-glucoside,C(OC(=O)/C=C/C1(\C=C/C(/O)=C\C=1))[C@@H]5([C@@H](O)[C@H](O)[C@@H](O)C(OC3(\C(C2(\C=C/C(/O)=C(/C=2)/O))=[O+]C4(\C=C(/C=C(C(\C=3)=4)/[O-])\[O-])))O5)
PWY-5313,ANTHOCYANIN-SYN,superpathway of anthocyanin biosynthesis (from cyanidin and cyanidin 3-<i>O</i>-glucoside),CPD-7138,"cyanidin 3,5-di-<i>O</i>-&beta;-D-glucoside",C(O)[C@@H]1([C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)OC3(\C4(/C=C(C(C2(\C=C(C(/O)=C\C=2)\O))=[O+]C(\C=C(/C=3)\[O-])=4)/O[C@H]5([C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O5))))
PWY-5313,ANTHOCYANIN-SYN,superpathway of anthocyanin biosynthesis (from cyanidin and cyanidin 3-<i>O</i>-glucoside),CPD-591,cyanidin,C3(\C(\C1(C(/[O-])=C\C2(\C(\[O+]=1)=C/C(/O)=C\C(\[O-])=2)))=C/C(/O)=C(\C=3)/O)
PWY-7341,TROPANE-ALKALOIDS,superpathway of hyoscyamine and scopolamine biosynthesis,CPD-2202,(6S)-hydroxyhyoscyamine,C[NH+]1([C@@H]2([C@@H](O)C[C@@H]1C[C@@H](C2)OC(=O)[C@H](CO)C3(\C=C/C=C\C=3)))
PWY-7341,TROPANE-ALKALOIDS,superpathway of hyoscyamine and scopolamine biosynthesis,SCOPOLAMINE,scopolamine,CN2([C@H]3(C[C@@H](OC([C@@H](C1(\C=C/C=C\C=1))CO)=O)C[C@H]2[C@@H]4(O[C@H]34)))
PWY-7341,TROPANE-ALKALOIDS,superpathway of hyoscyamine and scopolamine biosynthesis,L-HYOSCYAMINE,(<i>S</i>)-atropine,C[NH+]1([C@@H]2(C[C@@H](C[C@@H]1CC2)OC(=O)[C@H](CO)C3(\C=C/C=C\C=3)))
PWY-7341,TROPANE-ALKALOIDS,superpathway of hyoscyamine and scopolamine biosynthesis,CPD-7996,littorine,C[NH+]1([C@@H]2(C[C@@H](C[C@@H]1CC2)OC(=O)[C@H](O)CC3(\C=C/C=C\C=3)))
PWY-7341,TROPANE-ALKALOIDS,superpathway of hyoscyamine and scopolamine biosynthesis,TROPINE,tropine,C[NH+]1([C@@H]2(CC[C@@H]1C[C@H](O)C2))
PWY-7341,TROPANE-ALKALOIDS,superpathway of hyoscyamine and scopolamine biosynthesis,TROPINONE,tropinone,C[NH+]1([C@@H]2(CC[C@@H]1CC(=O)C2))
PWY-7341,TROPANE-ALKALOIDS,superpathway of hyoscyamine and scopolamine biosynthesis,CPD-7995,hygrine,CC(CC1([NH+](CCC1)C))=O
PWY-7341,TROPANE-ALKALOIDS,superpathway of hyoscyamine and scopolamine biosynthesis,CPD-7994,N-methyl-&Delta;<sup>1</sup>-pyrrolinium cation,C[N+]1(\CCC\C=1)
PWY-6665,STILBENE-SYN,pterostilbene biosynthesis,CPD-12871,"3-methoxy-4',5-dihydroxy-<i>trans</i>-stilbene",COC1(\C=C(C=C(/C=1)/C=C/C2(\C=C/C(/O)=C\C=2))\O)
PWY-6665,STILBENE-SYN,pterostilbene biosynthesis,CPD-6959,pterostilbene,COC1(\C=C(C=C(/C=1)/C=C/C2(\C=C/C(/O)=C\C=2))\OC)
PWY-6665,STILBENE-SYN,pterostilbene biosynthesis,CPD-83,<i>trans</i>-resveratrol,C(/C1(\C=C/C(/O)=C\C=1))=C\C2(/C=C(/C=C(C=2)/O)/O)
PWY-5476,ELLAGITANNINS,cornusiin E biosynthesis,CPD-8949,tellimagrandin II,C1(OC(=O)C7(\C=C(C(\O)=C(C(\C6(C(/C(=O)O[C@@H]5([C@@H]1O[C@@H](OC(C2(\C=C(C(\O)=C(/C=2)\O)\O))=O)[C@H](OC(=O)C3(\C=C(C(\O)=C(/C=3)\O)\O))[C@@H](OC(=O)C4(\C=C(C(\O)=C(/C=4)\O)\O))5))=C\C(\O)=C(C(O)=6)\O))=7)\O)\O))
PWY-5476,ELLAGITANNINS,cornusiin E biosynthesis,CPD-8950,cornusiin E,C8(OC(=O)C%14(\C(C%13(/C(/O)=C(C(/OC7(/C(/C(=O)O[C@@H]4([C@@H](OC(=O)C1(\C=C(C(\O)=C(/C=1)\O)\O))[C@@H]2(OC(C6(\C=C(C(\O)=C(C(\C5(C(/C(OC[C@H]2O[C@@H](OC(C3(\C=C(C(\O)=C(/C=3)\O)\O))=O)4)=O)=C\C(\O)=C(C(O)=5)\O))=6)\O)\O))=O)))=C\C(\O)=C(C(\O)=7)\O))=C\C(\C(=O)O[C@@H]%12([C@@H]8O[C@@H](OC(C9(\C=C(C(\O)=C(/C=9)\O)\O))=O)[C@H](OC(=O)C%10(\C=C(C(\O)=C(/C=%10)\O)\O))[C@@H](OC(=O)C%11(\C=C(C(\O)=C(/C=%11)\O)\O))%12))=%13)/O))=C(O)C(\O)=C(/C=%14)\O))
PWY-5476,ELLAGITANNINS,cornusiin E biosynthesis,12346-PENTAKIS-O-GALLOYL-BETA-D-GLUC,"1,2,3,4,6-pentagalloylglucose",C(OC(C1(\C=C(C(\O)=C(/C=1)\O)\O))=O)[C@H]5(O[C@H]([C@H](OC(C2(\C=C(C(\O)=C(/C=2)\O)\O))=O)[C@@H](OC(=O)C3(\C=C(C(\O)=C(/C=3)\O)\O))[C@H](OC(=O)C4(\C=C(C(\O)=C(/C=4)\O)\O))5)OC(C6(\C=C(C(\O)=C(/C=6)\O)\O))=O)
PWY-641,PROANTHOCYANIDIN-SYN,proanthocyanidins biosynthesis from flavanols,CPD-19723,"a (4S)- 2,3-dehydroflavan-3,4-diol",C1(=C(C(\[R5])=C(C(/[R1])=C([R2])/1)/C2(/OC3(\C(/[C@H](O)C(/O)=2)=C([R6])/C(\[R7])=C([R8])\C(/[R9])=3)))[R4])[R3]
PWY-641,PROANTHOCYANIDIN-SYN,proanthocyanidins biosynthesis from flavanols,3-OH-Anthocyanidins,an anthocyanidin with a 3-hydroxy group,C1(=C(C(\[R5])=C(C(/[R1])=C([R2])/1)/C2(C(/O)=C\C3(\C(\[O+]=2)=C([R9])/C(\[R8])=C([R7])\C(/[R6])=3)))[R4])[R3]
PWY-641,PROANTHOCYANIDIN-SYN,proanthocyanidins biosynthesis from flavanols,CPD-11512,"a (2<i>R</i>,3<i>S</i>,4<i>S</i>)-leucoanthocyanidin",C3([R3])(C(/[R2])=C([R1])/C(/[C@@H]1([C@@H](O)[C@@H](O)C2(/C(\[R6])=C([R7])\C(/[R8])=C([R9])/C(/O1)=2)))=C([R5])\C(/[R4])=3)
PWY-641,PROANTHOCYANIDIN-SYN,proanthocyanidins biosynthesis from flavanols,CPD-10359,"a (2<i>R</i>,3<i>S</i>)-flavan-3-ol",C3(C(/[R2])=C([R1])/C(/[C@H]1(OC2(\C(/[R9])=C([R8])/C(\[R7])=C([R6])\C(/C[C@@H]1O)=2)))=C([R5])\C(/[R4])=3)[R3]
PWY-641,PROANTHOCYANIDIN-SYN,proanthocyanidins biosynthesis from flavanols,2R-3S-Flavan-3-O-glucosides,"a (2<i>R</i>,3<i>S</i>)-flavan-3-ol-3'-<i>O</i>-glucoside",C(O)[C@@H]4([C@@H](O)[C@H](O)[C@@H](O)[C@H](OC1(\C(/[R3])=C([R4])/C(\[R5])=C(C(\[R1])=1)/[C@H]2(OC3(\C(/[R9])=C([R8])/C(\[R7])=C([R6])\C(/C[C@@H]2O)=3))))O4)
PWY-641,PROANTHOCYANIDIN-SYN,proanthocyanidins biosynthesis from flavanols,CPD-10414,"a (2<i>R</i>,3<i>R</i>)-flavan-3-ol",C3(C(/[R2])=C([R1])/C(/[C@H]1(OC2(\C(/[R9])=C([R8])/C(\[R7])=C([R6])\C(/C[C@H]1O)=2)))=C([R5])\C(/[R4])=3)[R3]
PWY-641,PROANTHOCYANIDIN-SYN,proanthocyanidins biosynthesis from flavanols,2R-3R-Flavan-3-O-glucosides,"a (2<i>R</i>,3<i>R</i>)-flavan-3-ol-3'-<i>O</i>-glucoside",C(O)[C@@H]4([C@@H](O)[C@H](O)[C@@H](O)[C@H](OC1(\C(/[R3])=C([R4])/C(\[R5])=C(C(\[R1])=1)/[C@H]2(OC3(\C(/[R9])=C([R8])/C(\[R7])=C([R6])\C(/C[C@H]2O)=3))))O4)
PWY-641,PROANTHOCYANIDIN-SYN,proanthocyanidins biosynthesis from flavanols,PA-N,a proanthocyanidin,C6(C(/[R2])=C([R1])/C(/C4(OC5(\C(/C1(C3(/C(\[R6])=C([R7])\C(/[R8])=C/C(/OC(C1O)C2(\C(/[R1])=C([R2])/C(\[R3])=C([R4])\C(/[R5])=2))=3)))=C([R8])/C(\[R7])=C([R6])\C(/CC4O)=5)))=C([R5])\C(/[R4])=6)[R3]
PWY-5152,LEUCOANTHOCYANIDIN-SYN,leucodelphinidin biosynthesis,CPD-474,(+)-taxifolin,C3(/C=C(C(/O)=C\C(\[C@H]1(OC2(/C=C(/C=C(C(\C(=O)[C@H](O)1)=2)/O)/[O-])))=3)/O)
PWY-5152,LEUCOANTHOCYANIDIN-SYN,leucodelphinidin biosynthesis,CPD-7087,(+)-dihydromyricetin,C3(/C(/[C@H]1(OC2(/C=C(/C=C(C(\C([C@@H]1O)=O)=2)/O)/[O-])))=C\C(\O)=C(C(/O)=3)\O)
PWY-5152,LEUCOANTHOCYANIDIN-SYN,leucodelphinidin biosynthesis,DIHYDROKAEMPFEROL-CMPD,(+)-dihydrokaempferol,C3(/C=C(\C=C/C(/[C@H]1(OC2(\C(\C([C@@H]1O)=O)=C(/C=C(/C=2)/O)\O)))=3)/O)
PWY-5152,LEUCOANTHOCYANIDIN-SYN,leucodelphinidin biosynthesis,CPD-7088,"(2<i>R</i>,3<i>S</i>,4<i>S</i>)-leucodelphinidin",C3(/C(/[C@H]1(OC2(\C(/[C@@H]([C@@H]1O)O)=C(/C=C(/C=2)/O)\O)))=C\C(\O)=C(C(/O)=3)\O)
PWY-5152,LEUCOANTHOCYANIDIN-SYN,leucodelphinidin biosynthesis,CPD-7214,(2S)-dihydrotricetin,C3(/C(/[C@H]1(OC2(/C=C(/C=C(C(\C(C1)=O)=2)/O)/[O-])))=C\C(\O)=C(C(/O)=3)\O)
PWY-5152,LEUCOANTHOCYANIDIN-SYN,leucodelphinidin biosynthesis,CPD-6994,(2S)-eriodictyol,C3(\C(\[C@H]1(OC2(/C=C(/C=C(C(\C(C1)=O)=2)/O)/[O-])))=C/C(/O)=C(\C=3)/O)
PWY-7629,Yatein-Biosynthesis,yatein biosynthesis II,CPD-17593,5-<i>O</i>-methylthujaplicatin,COC3(/C=C(C[C@@H]2([C@@H](CC1(\C=C(C(\O)=C(\C=1)\OC)\OC))C(OC2)=O))\C=C/C(/O)=3)
PWY-7629,Yatein-Biosynthesis,yatein biosynthesis II,CPD-17594,"<i>O</i>4,<i>O</i>5--dimethylthujaplicatin",COC3(/C=C(C[C@@H]2([C@@H](CC1(\C=C(C(\OC)=C(\C=1)\OC)\OC))C(OC2)=O))\C=C/C(/O)=3)
PWY-7629,Yatein-Biosynthesis,yatein biosynthesis II,CPD-17595,(-)-yatein,COC4(/C=C(C[C@@H]3([C@@H](CC1(\C=C/C2(/OCOC(/C=1)=2)))COC3=O))\C=C(C(\OC)=4)\OC)
PWY-7629,Yatein-Biosynthesis,yatein biosynthesis II,CPD-17592,(-)-thujaplicatin,COC3(/C=C(C[C@@H]2([C@@H](CC1(\C=C(C(\O)=C(\C=1)\O)\OC))C(OC2)=O))\C=C/C(/O)=3)
